C_ID	Text	IsValidCode
XM3HH8	炔雌醚	是
XM0SU9	甾类抗肿瘤药，雌性激素	是
	其他激素及合成物	否
XM49L1	绒促性素	是
XM6X07	性腺组织提取物	是
XM4VE0	特指激素	是
XM85S0	垂体,后的	是
XM7399	黑色素细胞刺激素	是
XM00P3	垂体提取物 （后的）	是
XM0J12	胎盘激素	是
XM5714	垂体后叶激素	是
XM7LM2	胸腺提取物	是
XM1Y33	升压药	是
XM32E8	布舍瑞林	是
XM77T2	去氨加压素	是
XM9EQ9	肠抑胃素	是
XM3MT8	苯赖加压素	是
XM2TU9	戈那瑞林	是
XM10K7	促性腺激素	是
XM3GP5	亮丙瑞林	是
XM3GU1	赖氨加压素	是
XM01Z4	奥曲肽	是
XM7R30	普罗瑞林	是
XM30J6	舍莫瑞林	是
XM7E13	生长释素	是
XM5L29	生长抑素	是
XM4E12	特利加压素	是
XM7DQ5	曲洛司坦	是
XM6A76	加压素	是
	甲状腺激素及替代品	否
XM68B8	右旋三碘甲状腺氨酸	是
XM2YU4	右旋甲状腺素	是
XM27J7	右甲状腺素钠	是
XM5M40	复方甲状腺素制剂	是
XM93X7	甲状腺激素	是
XM10Z7	左旋甲状腺素钠	是
XM5G81	左旋甲状腺素	是
XM2WC1	左甲状腺素钠	是
XM2XB6	碘塞罗宁	是
XM0P56	复方甲状腺素	是
XM9RU3	甲状腺球蛋白制剂	是
XM1L96	三碘甲状腺原氨酸钠（左旋）	是
XM65J7	左三碘甲状腺原氨酸钠	是
XM66B8	甲状球蛋白	是
XM5685	左甲状腺素	是
XM4H64	替拉曲考	是
XM5590	甲状腺素钠	是
	其他和未特指的药物，药剂和生物制品	否
	解毒剂和螯合剂，不可归类在他处者	否
XM3XY4	乙醇遏制剂	是
XM2XV6	戒酒硫	是
XM1S43	解毒剂	是
XM2FC3	氰胺钙	是
XM65Y8	螯合剂	是
XM68U2	胆碱酯酶活化药	是
XM81B1	半胱胺	是
XM9M46	解毒剂	是
XM0ZM0	依地酸二钠	是
XM1V56	乙二胺四乙酸	是
XM0FL5	植酸，九钠盐	是
XM7SW5	谷胱甘肽	是
XM1YY3	亚甲蓝	是
XM7Z31	硝法唑	是
XM7HV6	双复磷	是
XM2ZD4	聚丙烯酰胺（磷定）	是
XM1QA0	青霉胺	是
XM6TE9	六氰基高铁酸钾（医用的）	是
XM7K47	碘解磷定	是
XM6BZ5	氯解磷定	是
XM7629	氯解磷定	是
XM8P25	治疗用普鲁士蓝	是
XM6DU2	解磷定	是
XM6043	氯磷定	是
XM3810	亚硝酸钠	是
XM7LV6	植酸钠	是
XM6NW5	硫代硫酸钠	是
XM2KC9	乙二胺四乙酸三钠	是
XM99S5	二硫化四乙基秋兰姆	是
XM6GP9	曲恩汀	是
XM2U68	依地酸三钠的氢	是
XM7KV3	乙二胺四乙酸盐	是
	抗毒液素; 抗蛇毒素，抗（血清）免疫球蛋白	否
XM6MB2	抗人淋巴细胞球蛋白	是
XM4361	抗D免疫球蛋白 （人的）	是
XM9CH0	抗人类淋巴细胞球蛋白	是
XM9L34	白喉抗毒素血清	是
XM5083	抗狂犬病高免血清	是
XM9D37	抗蝎毒血清	是
XM8824	抗破伤风免疫球蛋白	是
XM5CP2	抗毒素	是
XM81Z0	抗毒素气性坏疽	是
XM18X1	破伤风抗毒素	是
XM5TW5	抗蛇毒素，抗蛇毒（血清）	是
XM2T48	抗蛇毒素，抗响尾蛇毒素	是
XM6D91	抗毒素，抗蜘蛛毒素	是
XM4XP6	抗黑寡妇蜘蛛毒血清	是
XM0AD6	抗肉毒杆菌（A, B型）	是
XM2MN8	白喉抗毒素	是
XM7VG2	免疫球蛋白	是
XM6Z81	丙种球蛋白	是
XM7MC6	人免疫血清球蛋白	是
XM1AG2	内分泌腺浸膏（药用）	是
XM8MQ7	抗淋巴细胞球蛋白	是
XM6UW5	抗恒河猴血清球蛋白	是
XM3LT2	抗蛇毒球蛋白	是
XM9XP6	抗病毒球蛋白	是
XM6JK2	乙型肝炎免疫球蛋白	是
XM5443	人抗破伤风免疫球蛋白	是
XM3KZ0	马抗人淋巴细胞血清	是
XM7BR5	人免疫血清	是
XM42S1	人百日咳免疫球蛋白	是
XM63P9	破伤风免疫球蛋白	是
XM1BS2	丙种球蛋白	是
XM26U5	人免疫球蛋白（静脉）（一般）	是
XM3H32	未修饰的人免疫球蛋白	是
XM8Z30	流行性腮腺炎免疫球蛋白（人的）	是
XM5DZ4	培加酶，牛的	是
XM3FU2	百日咳免疫血清（人的）	是
XM5R25	狂犬病免疫球蛋白（人的）	是
XM3ML9	Rh （D）免疫球蛋白（人的）	是
XM67L1	抗rhγ球蛋白	是
XM77D4	抗Rh 血清	是
XM18Y9	抗蛇毒血清	是
XM3HE6	抗肉毒杆菌血清	是
XM9V23	血清抗毒素	是
XM7HP0	抗脑膜炎球菌血清	是
XM5F14	抗破伤风血清	是
XM8MX1	抗毒素血清	是
XM9QJ7	恢复期血清	是
XM0SJ2	血清保护剂	是
XM5CC6	抗蜘蛛毒血清	是
XM2042	破伤风类毒素或疫苗抗毒素	是
XM2GK5	破伤风类毒素或免疫球蛋白疫苗（人）	是
	疫苗	否
XM8142	卡介苗	是
XM29K4	霍乱菌苗	是
XM9YH9	破伤风类毒素伴百日咳成分的白喉类毒素	是
XM1G86	白喉类毒素与破伤风类毒素	是
XM86V7	白喉类毒素	是
XM46V1	百日咳疫苗联合百日咳	是
XM39K8	百日咳联合百白破疫苗	是
XM8YP9	白喉疫苗组合	是
XM8AW3	白喉疫苗	是
XM9V38	乙肝疫苗	是
XM1LR5	流行性感冒疫苗	是
XM8L15	麻疹病毒疫苗	是
XM2WV4	脑膜炎球菌疫苗	是
XM2280	脑膜炎球菌多糖疫苗（A群C群）（C群）	是
XM9PS9	风疹活病毒疫苗	是
XM1131	腮腺炎疫苗	是
XM2340	流行性腮腺炎病毒活疫苗	是
XM4KG4	口服脊髓灰质炎病毒活疫苗制剂的商品名	是
XM95H3	副伤寒菌苗	是
XM9ZL9	百日咳菌苗	是
XM8ZX8	鼠疫菌苗	是
XM0N50	脊髓灰质炎疫苗	是
XM6T09	狂犬病疫苗	是
XM0E84	落矶山斑疹热疫苗	是
XM7PP1	风疹疫苗	是
XM19M9	风疹疫苗	是
XM95R0	牛痘苗	是
XM69P6	帕利珠单抗	是
XM88Y3	白喉类毒素伴百日咳破伤风类毒素或疫苗类毒素	是
XM8XH5	白喉类毒素破伤风类毒素或疫苗类毒素	是
XM29H5	破伤风类毒素或疫苗	是
XM3JX7	破伤风类毒素或疫苗	是
XM3JG2	复合类毒素	是
XM4P70	破伤风类毒素	是
XM1PB8	三联疫苗	是
XM3M57	百日咳三联疫苗	是
XM5AS8	三苗疫苗	是
XM8FY3	三苗疫苗	是
XM9UB1	伤寒-副伤寒（菌苗）	是
XM3JJ2	伤寒菌苗	是
XM5926	混合细菌疫苗，不可归类在他处者	是
XM9SW5	具有其他细菌成分的疫苗菌种	是
XM2ZE3	百日咳菌苗	是
XM5KN5	具有病毒立克次体成分的疫苗细菌	是
XM3KV2	菌苗	是
XM4039	白喉破伤风疫苗	是
XM22H1	腮腺炎风疹麻疹疫苗	是
XM28X5	麻疹疫苗	是
XM7NZ8	百日咳伴白喉破伤风疫苗	是
XM2CV8	百日咳白喉疫苗	是
XM25U9	含其他成分的百日咳疫苗	是
XM43M9	百日咳疫苗	是
XM35C8	脊髓灰质炎疫苗	是
XM02Y0	呼吸道合胞病毒疫苗	是
XM4F19	具有细菌成分的立克次体疫苗	是
XM91J8	立克次体疫苗	是
XM1Y59	口服沙丁菌素疫苗	是
XM3VD2	伤寒副伤寒菌苗	是
XM5L44	破伤风疫苗	是
XM8BU8	伤寒疫苗	是
XM61M7	病毒疫苗	是
XM0N24	黄热病疫苗	是
XM8Y67	抗肿瘤疫苗	是
XM8Q08	牛痘免疫球蛋白	是
	食欲抑制剂	否
XM84W9	安非拉酮	是
XM54E8	阿米雷司	是
XM02P9	食欲抑制药（中枢）	是
XM27D2	食欲抑制药	是
XM4DD3	苯丙胺	是
XM76G4	食欲促进药	是
XM8K95	去甲伪麻黄碱	是
XM16Q1	对氯苯丁胺	是
XM2NX7	氯苄雷司	是
XM3AJ4	氯福雷司	是
XM8H60	氯特胺	是
XM5WS4	右芬氟拉明	是
XM5FP0	二乙胺苯丙酮	是
XM1470	芬布酯	是
XM5TZ8	芬氟拉明	是
XM1145	芬普雷司	是
XM3K58	左丙己君	是
XM25W6	马吲哚	是
XM3DL8	美芬雷司	是
XM83V3	去甲伪麻黄碱	是
XM3ZV2	芬美曲嗪	是
XM4PR1	芬布酯	是
XM6AJ3	苯甲曲秦	是
XM73T8	芬美曲嗪	是
XM5VK3	芬特明	是
	其他诊断用药	否
XM07G3	诊断用乙醇（胃功能）	是
XM27H8	氨马尿酸	是
XM3ZG8	钡诊断剂	是
XM2M11	硫酸钡（药用）	是
XM6T19	碘泊酸钙	是
XM87D3	三氧化铬	是
XM1V31	刚果红	是
XM1Q00	诊断试剂	是
XM0TB6	诊断用染料	是
XM1WG6	碘化油（131I）	是
XM34X2	伊文思蓝	是
XM3WK3	氟（18F）脱氧葡萄糖	是
XM03M1	弗雷抗原，或鼠脑抗原	是
XM1286	组胺（磷酸盐）	是
XM9RK1	靛胭脂	是
XM2818	吲哚菁绿	是
XM2S71	碘对比剂	是
XM3YH9	碘化人血白蛋白（131I）	是
XM2YP2	碘125	是
XM8YZ7	碘131	是
XM61Z7	碘诊断剂	是
XM5085	碘化油（罂粟籽）	是
XM4ML0	碘胆固醇（131I）	是
XM89U8	碘番酸	是
XM8QZ2	碘酞钠	是
XM9WW7	淋巴肉芽肿皮肤试验抗原	是
XM3WZ1	淋巴肉芽肿皮肤试验抗原	是
XM13P3	泛影葡胺	是
XM5BJ1	碘葡胺葡甲胺	是
XM5DP6	碘曲霉葡甲胺	是
XM1VN8	流行性腮腺炎皮肤试验抗原	是
XM3Q40	青霉噻唑酰多聚赖氨酸	是
XM5Z97	酚红	是
XM2JL6	X射线遮光剂（药品）（材料）	是
XM7V63	放射性药物	是
XM2PX0	玫瑰红钠（131I）	是
XM6941	氯化铷	是
XM24K5	硒（75Se）蛋氨酸	是
XM35G5	皮试用抗原	是
XM50Y6	醋碘苯酸钠	是
XM3GV1	泛影酸钠	是
XM7W63	甲胂酸钠（非药用）	是
XM6JG1	醋碘苯酸钠	是
XM13P4	靛蓝胭脂红	是
XM2R88	碘化钠，131I	是
XM0RB0	碘131I马尿酸钠	是
XM15W7	碘酞酸钠	是
XM36R6	甲泛影钠	是
XM87Y9	对氨基马尿酸钠	是
XM5VK7	99mTc高锝酸钠	是
XM8N65	酪泮酸钠	是
XM2798	舒泛蓝（诊断用染料）	是
XM1XE0	磺溴酞钠	是
XM1QL6	磺酞	是
XM8478	苏尔科维奇试剂	是
XM0HT5	舒泛蓝	是
XM4DA3	白喉毒素（Schick试验）	是
XM0EK6	结核菌素纯蛋白衍生物（PPD）	是
XM0LQ4	氙（127Xe） （133Xe）	是
XM59X0	氨乙吡唑	是
XM7P84	血管紧张素	是
XM1F97	天青树脂	是
XM7A79	苯替酪胺	是
XM1MP2	倍他唑	是
XM07Z3	胆影葡胺	是
XM8GP9	吡罗培克,丁酰碘番钠	是
XM3NM0	溴磺酞	是
XM1CN5	吲哚菁绿	是
XM2F37	泛影葡胺	是
XM0D92	蓝肽	是
XM62B1	碘西他酸制剂的商品名	是
XM5374	肠促胰酶肽	是
XM43Z9	己二酰双氨基三碘苯甲酸钠	是
XM4CF3	球孢子菌素	是
XM5618	荧光素	是
XM6MN7	位影葡胺 	是
XM3E48	吡唑乙胺	是
XM3Y60	细胞浆菌素	是
XM7606	海帕克	是
XM1M24	菊粉	是
XM12A9	碘吡拉普	是
XM90L9	依普罗宁	是
XM3114	利多苯宁	是
XM5GR6	美替拉酮	是
XM63X6	奥拉夫林	是
XM9AU1	五肽胃泌素	是
XM72D4	聚乙烯醇	是
XM49D4	重组蛋白	是
XM3L99	胰泌素	是
XM53M3	辛卡利特	是
XM54H1	碘番酸	是
XM99K0	乌洛康，醋碘苯酸	是
	其他药物和制剂	否
XM2YN0	5-甲氧补骨脂素（5-MOP）	是
XM6379	8-甲氧补骨脂素（8-羟甲基联苯醚）	是
XM5549	醋羟氨酸	是
XM0917	酸化剂	是
XM2M63	阿维A	是
XM5VE0	药用碱化剂	是
XM7C09	碱化剂	是
XM1W37	氯化铵	是
XM79G0	精氨酸	是
XM4HD8	谷氨酸精氨酸	是
XM1G69	佛手内酯	是
XM9CG5	硫辛酸	是
XM3E24	噻二西酸	是
XM2D76	硫普罗宁	是
XM3UR2	滋补品	是
XM1PQ5	黄芪	是
XM8MG9	熊果醇	是
XM8UL7	维也纳红药用染料	是
XM0LB9	黏合剂	是
XM5FG5	丁基羟基茴香醚	是
XM4G24	生物制品	是
XM83G3	硼酸盐缓冲液	是
XM9Y95	溴酚蓝试剂	是
XM6GU7	丁羟茴醚	是
XM74V3	降钙素	是
XM9VN8	氯化钙	是
XM0G41	可溶性补钙剂	是
XM8337	斑蝥黄素	是
XM90Q0	西麦芽糖醇	是
XM4BD4	叶绿素	是
XM53N4	氯化胆碱	是
XM3KK0	枸缘酸二氢胆碱	是
XM8UA9	西阿尼醇	是
XM7171	氯膦酸	是
XM6U62	胭脂虫药材	是
XM2YA2	辅酶A	是
XM4S70	辅酶半乳异构酶	是
XM94X8	胶原蛋白	是
XM72Y0	着色剂	是
XM1FY5	环拉酸盐	是
XM45U3	地阿诺	是
XM5PT0	丁酮肟	是
XM2WE9	食欲抑制药	是
XM4K54	药品	是
XM9X99	特指的药品	是
XM47Z6	着色剂	是
XM6US3	依降钙素	是
XM66T3	要素膳	是
XM6T01	依泊二醇	是
XM6UW3	依替膦酸（二钠盐）	是
XM0Z07	依替维酸	是
XM1MM5	药用辅料	是
XM6TS9	药用氟化物	是
XM3GL6	枸橼酸镓	是
XM4Y73	钩吻碱	是
XM7E16	葡萄糖酸	是
XM2S34	甘油磷酸盐	是
XM8M78	愈创木酚试剂	是
XM6PS9	治疗头痛的药，粉剂	是
XM4RN4	甲状旁腺激素（衍生物）	是
XM7291	肌醇	是
XM43V5	静脉用氨基酸	是
XM5MQ2	静脉用脂肪乳剂	是
XM7Q05	治疗用碘125	是
XM98J9	异维A酸	是
XM1X04	乳糖（辅料）	是
XM6JX1	左卡尼丁	是
XM2E91	左谷酰胺	是
XM6FQ8	聚乙二醇	是
XM0NG4	药用锰	是
XM8AZ5	药物	是
XM5MC0	蛋氨酸	是
XM47G3	甲氧沙林	是
XM82Y6	甲基乙基纤维素	是
XM56J1	单辛醇	是
XM1D39	营养补充剂	是
XM9FD1	辛醇	是
XM44G8	奥拉酰胺	是
XM1GT0	天门冬氨酸鸟氨酸	是
XM3385	草酸铵盐	是
XM2YX0	棕榈仁油	是
XM3050	甲状旁腺激素	是
XM7GD6	甲状旁腺提取物	是
XM3PV9	药用辅料	是
XM3QS8	药物甜味剂	是
XM3V61	药用黏合剂	是
XM74W0	二硝基苯偶氮萘酚二磺酸钠试剂	是
XM7D96	枸橼酸钾	是
XM0LP1	药用防腐剂	是
XM04N4	水解蛋白	是
XM8PS8	补骨脂素类（药用）	是
XM7CN5	糖精	是
XM2AQ8	盐替代品	是
XM69P9	盐替代药	是
XM8FB6	5-羟色胺	是
XM5RS5	水飞蓟宾	是
XM61E9	枸橼酸钠	是
XM8AS5	碘化钠	是
XM7L15	枸橼酸钠镁	是
XM5567	羟苯丙酯	是
XM3GS9	无嗜睡作用的镇咳糖浆	是
XM0GR4	喷雾剂	是
XM9542	淀粉	是
XM2HU6	溶石药	是
XM3J43	甜味剂	是
XM69N3	片剂	是
XM59Z3	特立帕肽	是
XM31S0	硫辛酰胺	是
	维生素类，不可归类在他处者	否
XM1RT0	维生素E（醋酸酯）	是
XM1E66	维生素E	是
XM7XY8	维生素C	是
XM7398	泛酸钙	是
XM09R3	鱼肝油	是
XM55X8	右旋泛酸钙	是
XM1PV0	右旋泛醇	是
XM3CJ7	黄素腺嘌呤二核苷酸	是
XM10G1	含亚铁盐的叶酸	是
XM8A10	维生素A油	是
XM2EM5	泛氨酸	是
XM3561	泛酸	是
XM2DV1	原维生素A	是
XM4GD2	磷酸吡哆醛	是
XM44B1	维生素E醋酸酯	是
XM17W6	维生素A	是
XM7C61	维生素B	是
XM6NL2	维生素B1	是
XM1DE0	维生素B12	是
XM2G82	维生素B15	是
XM5VA9	维生素B2	是
XM6BU9	维生素B6	是
XM2S03	维生素C	是
XM5G71	维生素D	是
XM6ND4	维生素D2	是
XM08S2	维生素D3	是
XM97V2	维生素E醋酸酯	是
XM5TU4	维生素E	是
XM8C34	维生素PP	是
XM2JZ5	无需进一步分类的维生素	是
XM2W18	干酵母	是
XM3UQ2	乙酰硫胺	是
XM9J35	腺嘌呤	是
XM3NT7	阿法骨化醇	是
XM71R1	维生素B1	是
XM7CV6	维生素A	是
XM5HF5	苯磷硫胺	是
XM7E89	倍他胡萝卜素	是
XM9RX3	生物素	是
XM3HE8	双苯酰硫胺	是
XM5LG0	双丁胺	是
XM8SM6	骨化三醇	是
XM85V3	维生素D2	是
XM1EK2	胡萝卜素	是
XM8SY7	西托硫胺	是
XM11C6	维生素D3	是
XM2UB7	辅酶	是
XM41P5	右泛醇	是
XM37C2	双氢速甾醇	是
XM75Z5	维生素D2	是
XM93T6	七叶皂甙元	是
XM20C9	呋喃硫胺	是
XM4PS9	烟酰胺	是
XM9609	奥托硫胺	是
XM72U8	泛醇	是
XM7D01	丙硫胺	是
XM5MM0	维生素B6	是
XM4BT6	维生素A	是
XM8V93	维生素B2	是
XM5742	维生素E	是
XM1PU6	维生素E	是
XM9FC4	酵母	是
	X线对比剂	否
XM5NX1	醋碘苯酸（钠）	是
XM7QU5	胆影酸	是
XM0L44	泛影酸	是
XM80W7	丁碘桂酸	是
XM2343	X线对比剂	是
XM6XU2	泛影葡胺	是
XM2DC4	碘奥酮	是
XM7CY5	钆喷酸	是
XM1QH8	碘苯扎酸	是
XM7ZV2	碘卡酸	是
XM8PW2	碘西他酸	是
XM6583	碘达胺	是
XM5NA9	碘甲酰胺	是
XM4E01	碘马尿酸	是
XM2VE6	碘沙酸	是
XM1R87	碘苯酯	是
XM8411	碘苷卡酸	是
XM3R65	碘海醇	是
XM8C50	碘帕醇	是
XM2NU7	碘番酸	是
XM9402	碘芬酸	是
XM7S30	碘泊酸	是
XM4UK7	碘普胺	是
XM1AX3	碘吡多	是
XM8XV8	碘他拉酸	是
XM8VT7	碘曲仑	是
XM4R74	碘曲司特	是
XM5LW4	碘曲西酸	是
XM44B9	碘草胺	是
XM5EP5	碘草酸	是
XM34M9	碘克沙酸	是
XM5N73	碘甲磺钠	是
XM3WB6	甲泛葡胺	是
XM7PH4	甲泛影酸	是
XM96Q8	碘芬布酸	是
XM1YV8	丙碘酮	是
XM4ZU7	碘泊酸钠	是
XM3E15	二氧化钍混悬液	是
XM90A9	丁酰碘番酸钠	是
XM51D2	双硫仑	是
	其他全身性抗感染药和抗寄生虫药	否
	作用于其他血液原虫的抗疟药	否
XM6M61	8-氨基喹啉类药物	是
XM3GB3	阿莫地喹	是
XM0NC8	阿莫呲喹	是
XM37R2	抗感染类，抗疟药	是
XM0VE8	抗感染类，抗原虫药	是
XM1914	抗疟药	是
XM5WN6	抗疟药，预防用	是
XM5Q32	抗疟药，嘧啶类衍生物	是
XM7LP3	抗血液疟原虫药	是
XM9NC2	氯喹	是
XM67Y5	氯胍	是
XM6ZE6	氯喹	是
XM0KE4	氯丙胍	是
XM38E0	金鸡纳树	是
XM9V39	辛可宁类生物碱	是
XM0EG5	恩波环氯胍	是
XM9511	环氯胍双氢萘酸盐	是
XM9JL2	依氟鸟氨酸	是
XM23A5	盐酸氯苯胍	是
XM3T26	卤泛群	是
XM17W0	异戊奎	是
XM50J2	甲氟喹	是
XM9VB9	米帕林	是
XM3SP3	氯胍	是
XM08Q1	双羟萘酸帕马喹	是
XM0346	喷他喹	是
XM9F55	伯胺喹	是
XM0S91	氯胍	是
XM0XQ2	乙胺嘧啶	是
XM90Z4	复方乙胺嘧啶和磺胺多辛	是
XM10R3	阿的平	是
XM8RC3	奎宁	是
XM0RU7	喹西特	是
XM9Z81	本芴醇	是
	抗分枝杆菌药	否
XM1X82	对氨基水杨酸	是
XM6QT5	对氨基水杨酸	是
XM4TV0	抗感染抗分枝杆菌	是
XM5K63	抗分枝杆菌药复方制剂	是
XM6DX3	抗结核病药	是
XM18Y4	苯沙酸钙，苯酰胺水杨酸钙	是
XM3307	溴水杨基羟肟酸	是
XM2754	苯沙酸钙	是
XM7TM4	乔莫砜	是
XM3122	氯法齐明	是
XM95S8	氰乙酰肼	是
XM63V4	环丝氨酸	是
XM73W4	氨苯砜	是
XM4N96	乙胺丁醇	是
XM86N7	乙硫异烟胺	是
XM64N2	晁模酸乙酯	是
XM23G7	非那米柳	是
XM4RF4	葡胺苯砜钠	是
XM7945	葡烟腙	是
XM5FH2	异烟肼	是
XM2ZK2	异烟酸酰肼	是
XM3XE5	甲磺烟肼	是
XM8UX1	吗啉米特	是
XM6LM1	吗甲吡嗪酰胺	是
XM5YD9	对氨基水杨酸	是
XM2QH1	帕司烟肼	是
XM4Q32	戊基水杨酰胺	是
XM3UQ6	对氨基水杨酸钾	是
XM8DJ8	醋氨磺氨苯砜钠	是
XM8CP2	普洛明	是
XM1GT1	丙硫异烟胺	是
XM4611	吡嗪酰胺	是
XM8RE2	利福平异烟肼	是
XM4GU0	异烟肼（雷米封）	是
XM7SC9	水杨烟肼	是
XM3070	磺胺苯砜钠	是
XM06Z9	苯丙砜	是
XM3SD9	磺化酚醛树脂叠氮化物	是
XM3SN8	砜	是
XM72Q4	阿地砜	是
XM9TD0	特立齐酮	是
XM99P0	硫安布新	是
XM0AR8	氨硫脲	是
XM5MQ5	氨硫脲异烟肼	是
XM62H2	硫卡利特	是
	抗病毒药	否
XM63K0	抗感染抗病毒	是
XM9VL0	膦甲酸钠	是
XM6CJ2	膦乙酸钠	是
XM1M61	更昔洛韦（钠）	是
XM58E0	干扰素（α）（β）（γ）	是
XM3MC4	阿昔洛韦	是
XM7SG2	地达诺新	是
XM1R42	伊巴他滨	是
XM6SP8	美替沙腙	是
XM5GV1	吗啉胍	是
XM8YT1	利巴韦林	是
XM2TS5	金刚乙胺	是
XM7N26	胸腺喷丁	是
XM6WB2	曲氟尿苷	是
XM7GR8	曲金刚胺	是
XM30N1	阿糖腺苷	是
XM7XQ2	扎西他滨	是
XM9C07	齐多夫定	是
	其他抗原虫药	否
XM4GE4	抗感染抗原虫药	是
XM4W96	二巯基琥珀酸锑钠	是
XM9GG8	二巯基琥珀酸锑钠	是
XM4393	抗原虫药	是
XM2HL1	抗滴虫药	是
XM5NQ7	美拉胂钾	是
XM0UE4	葡萄糖酸锑钠	是
XM2284	葡萄糖酸锑钠	是
XM0CL7	依西司替巴脒	是
XM3Y85	乙酰胂胺	是
XM8MB3	麦角甾醇	是
XM0FS7	醋胺硝唑	是
XM09B5	胂噻醇	是
XM4HZ1	阿扎硝唑	是
XM0JG6	苄硝唑	是
XM83L5	比拉米可	是
XM8E05	卡巴胂	是
XM9H76	克立法胺	是
XM28N6	去氢依米丁	是
XM8DJ7	二氢埃托啡	是
XM0A09	双苯他胂	是
XM7AM3	二氯尼特	是
XM2HD6	依米丁	是
XM3PL8	依托法胺	是
XM6YZ9	甲硝唑	是
XM1RE2	格劳卡苷	是
XM6V40	甘铋胂	是
XM1LB9	羟茋巴脒	是
XM4UC9	美拉胂醇	是
XM1HA1	米索硝唑	是
XM9F49	硝呋替莫	是
XM5LH9	尼莫唑	是
XM3WL0	奥硝唑	是
XM3E43	氧芬胂	是
XM0067	喷他脒	是
XM5GF4	泛喹酮	是
XM98K0	塞克硝唑	是
XM45H6	葡萄糖酸锑盐	是
XM05U5	替克洛占	是
XM5RX3	替诺尼唑	是
XM7Z72	替硝唑	是
XM6XS3	抗滴虫药	是
XM5R30	锥虫胂胺	是
	其他特指的全身性抗感染和抗寄生虫药	否
XM3E78	呋喃烯定	是
XM8LB8	含砷抗感染药	是
XM44A9	含重金属的抗感染药	是
XM8CX5	含锑抗感染药	是
XM69W3	酒石酸锑钾（钠）	是
XM2AH2	酒石酸锑	是
XM1Z32	特定抗寄生虫药	是
XM3GP6	砷，含砷的抗感染药	是
XM0L93	胂凡纳明	是
XM12U8	铋盐抗感染药	是
XM7A39	铋盐亚水杨酸盐	是
XM8SJ3	硫氯酚	是
XM5MW6	溴羟喹啉	是
XM7PV2	喹碘方	是
XM6DH1	西诺沙星	是
XM1V59	氯碘羟喹	是
XM0402	氯康唑	是
XM1YN6	双氯羟喹啉	是
XM59A1	肠道消毒剂	是
XM97S6	氟康唑	是
XM3BU7	氟胞嘧啶	是
XM4923	氟甲喹	是
XM7BY8	氟硝唑	是
XM4XE9	氟胞嘧啶	是
XM08Z2	呋喃唑酮	是
XM6UT2	海克替啶	是
XM9YB2	羟氯喹	是
XM21E9	羟基喹啉（衍生物）	是
XM74Y8	碘代铋剂	是
XM80M5	双碘喹啉	是
XM5XD2	伊曲康唑	是
XM7T64	含铅抗感染药	是
XM3HJ6	扁桃酸	是
XM0FS9	马法胂	是
XM2TP0	葡甲胺锑酸盐	是
XM0RW4	汞，含汞的全身抗感染药	是
XM02L5	乌洛托品	是
XM5L15	葡甲胺锑酸盐	是
XM5YM6	甲硝唑	是
XM82P4	萘啶酸	是
XM08P3	新胂凡纳明	是
XM26G9	新胂凡纳明	是
XM0M05	新胂凡纳明	是
XM39N3	硝呋太尔	是
XM1QV5	硝呋妥因醇	是
XM09K7	呋喃妥因	是
XM33S9	硝羟喹啉	是
XM70Q8	奥索利酸	是
XM7CD2	羟基喹啉（衍生物）	是
XM1Z91	培氟沙星	是
XM61M8	吡哌酸	是
XM1298	吡咯米酸	是
XM10R8	酒石酸锑钾	是
XM8WV6	喹尼奥宾，奎宁碘化铋油	是
XM8U22	喹啉（衍生物）	是
XM8SV4	罗索沙星	是
XM3VB9	胂凡纳明606（银）	是
XM6260	胂凡纳明银	是
XM3DB2	二甲胂酸钠抗感染药	是
XM9L57	胂凡钠明	是
XM80F6	硫胂凡纳明	是
XM96Q1	吐酒石/酒石酸锑钾	是
XM6A32	酒石酸锑（抗感染药）	是
XM9KU4	含硫铋剂	是
XM9UP9	硫卡巴胂	是
XM5VM3	含锡抗感染药	是
XM7NY9	甲氧苄啶	是
XM2SB0	尿路抗感染剂	是
XM71G5	希波酚	是
	未特指的全身抗感染和抗寄生虫药	否
XM3SP0	扁桃酸铵	是
XM1FF9	抗感染混合物	是
XM9TK8	抗真菌抗感染药	是
XM37L1	抗寄生虫药（全身）	是
XM9DU1	扁桃酸钙	是
XM0BF3	吖啶黄	是
XM5N98	抗感染药	是
XM9C36	依托沙秦	是
XM6F90	呋喃坦啶	是
XM08F4	呋喃唑酮	是
XM1KZ4	硝呋地腙	是
	驱虫药	否
XM95R7	抗感染驱虫药	是
XM43K9	抗丝虫药	是
XM9637	抗钩虫药	是
XM16G5	抗线虫药	是
XM2078	抗蠕虫药	是
XM60W7	抗血吸虫药	是
XM6500	抗绦虫药	是
XM5273	抗蛔虫药	是
XM9GK4	绵马属（油性树脂）	是
XM3667	羟萘苄芬宁	是
XM6FY4	驱虫硫醇	是
XM8C12	碘二噻宁	是
XM2RX7	绵马	是
XM4SZ4	雄羊齿蕨浸膏	是
XM9FH0	鞣酸石榴碱	是
XM5ZH0	药用全氯乙烯	是
